Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Australia;361903;12;queensland;maranoa;1;australian labor party;0.583634734153748;7173;0.750078439712524
Australia;361903;12;victoria;bourke;1;protectionist party;0.59405517578125;8657;0.423718869686127
Australia;361903;12;queensland;darling downs;1;protectionist party;;;
Australia;361903;12;queensland;brisbane;1;australian labor party;0.511569321155548;8019;0.46788027882576
Australia;361903;12;new south wales;eden-monaro;1;protectionist party;;;
Australia;361903;12;new south wales;dalley;1;free trade party;0.511335551738739;12814;0.748787462711334
Australia;361903;12;victoria;echuca;1;free trade party;0.44275751709938;3188;0.36647891998291
Australia;361903;12;new south wales;bland;1;australian labor party;0.429509609937668;4779;0.553573489189148
Australia;361903;12;queensland;oxley;1;free trade party;0.551937699317932;8846;0.523184299468994
Australia;361903;12;western australia;kalgoorlie;1;australian labor party;0.388615995645523;5820;0.66643762588501
Australia;361903;12;new south wales;parkes;1;independent free trade;0.586704671382904;90;0.00426338240504265
Australia;361903;12;victoria;corangamite;1;independent protectionist;0.554572522640228;4036;0.30837407708168
Australia;361903;12;new south wales;hunter;1;independent protectionist;0.490969091653824;4241;0.326683104038239
Australia;361903;12;new south wales;barrier;1;protectionist party;0.40250039100647;1367;0.180247887969017
Australia;361903;12;victoria;moira;1;free trade party;0.483118742704391;4590;0.460150361061096
Australia;361903;12;tasmania;wilmot;1;free trade party;0.390889436006546;3313;0.548873424530029
Australia;361903;12;victoria;northern melbourne;1;protectionist party;0.481149077415466;11595;0.703068137168884
Australia;361903;12;south australia;hindmarsh;1;australian labor party;0.379162222146988;6003;0.666777729988098
Australia;361903;12;new south wales;hunter;1;australian labor party;0.490969091653824;1044;0.0804190412163734
Australia;361903;12;victoria;corio;1;protectionist party;0.607418417930603;6951;0.454819083213806
Australia;361903;12;western australia;fremantle;1;free trade party;0.308595150709152;2174;0.387315154075623
Australia;361903;12;victoria;corio;1;free trade party;0.607418417930603;5623;0.367925137281418
Australia;361903;12;victoria;bendigo;1;protectionist party;0.572669804096222;6020;0.418811738491058
Australia;361903;12;new south wales;werriwa;1;australian labor party;0.467245787382126;2976;0.312572211027145
Australia;361903;12;south australia;boothby;1;australian labor party;0.430691689252853;5775;0.545996010303497
Australia;361903;12;new south wales;bland;1;free trade party;0.429509609937668;3854;0.446426510810852
Australia;361903;12;tasmania;denison;1;protectionist party;0.518456101417542;3661;0.43818074464798
Australia;361903;12;new south wales;richmond;1;free trade party;0.453281372785568;2296;0.273593902587891
Australia;361903;12;victoria;yarra;1;australian labor party;0.557891368865967;13930;0.681973934173584
Australia;361903;12;queensland;wide bay;1;free trade party;0.672595322132111;6730;0.387851536273956
Australia;361903;12;south australia;adelaide;1;protectionist party;;;
Australia;361903;12;south australia;grey;1;free trade party;;;
Australia;361903;12;new south wales;lang;1;independent free trade;0.549208164215088;5552;0.267398744821548
Australia;361903;12;queensland;wide bay;1;australian labor party;0.672595322132111;10622;0.612148463726044
Australia;361903;12;tasmania;denison;1;free trade party;0.518456101417542;3630;0.434470385313034
Australia;361903;12;new south wales;illawarra;1;free trade party;;;
Australia;361903;12;tasmania;franklin;1;free trade party;0.339032053947449;1485;0.277518212795258
Australia;361906;12;victoria;balaclava;1;protectionist party;0.539922297000885;786;0.0471873693168163
Australia;361906;12;queensland;kennedy;1;anti-socialist party;0.483758002519608;4711;0.42164146900177
Australia;361906;12;new south wales;hume;1;protectionist party;0.607768774032593;9223;0.616923093795776
Australia;361906;12;victoria;balaclava;1;australian labor party;0.539922297000885;3263;0.195893615484238
Australia;361906;12;victoria;bourke;1;protectionist party;0.631153166294098;10745;0.521703243255615
Australia;361906;12;victoria;wimmera;1;independent protectionist;0.570209741592407;1737;0.113189101219177
Australia;361906;12;new south wales;lang;1;anti-socialist party;0.563372015953064;11138;0.704268097877502
Australia;361906;12;new south wales;wentworth;1;australian labor party;0.528140366077423;3846;0.267995268106461
Australia;361906;12;victoria;ballaarat;1;australian labor party;0.6249138712883;6305;0.338323682546616
Australia;361906;12;tasmania;bass;1;protectionist party;0.521692514419556;5826;0.623234927654266
Australia;361906;12;victoria;kooyong;1;australian labor party;0.627541184425354;1358;0.0663442313671112
Australia;361906;12;south australia;wakefield;1;australian labor party;0.417150944471359;3953;0.361830651760101
Australia;361906;12;queensland;maranoa;1;australian labor party;0.412219613790512;6599;0.688256144523621
Australia;361906;12;new south wales;cowper;1;australian labor party;0.416817486286163;399;0.0359103605151176
Australia;361906;12;victoria;wimmera;1;anti-socialist party;0.570209741592407;10055;0.00925322528928518
Australia;361906;12;south australia;adelaide;1;protectionist party;;;
Australia;361906;12;western australia;perth;1;western australian party;0.299722671508789;4384;0.472617506980896
Australia;361906;12;victoria;wannon;1;australian labor party;0.63815301656723;9151;0.528043866157532
Australia;361906;12;new south wales;cook;1;anti-socialist party;0.525198817253113;7591;0.469914585351944
Australia;361906;12;victoria;mernda;1;australian labor party;0.522661089897156;3962;0.272208869457245
Australia;361906;12;queensland;brisbane;1;australian labor party;0.397313356399536;5187;0.387465447187424
Australia;361906;12;victoria;melbourne ports;1;independent labor;0.55930358171463;3215;0.191802889108658
Australia;361906;12;victoria;laanecoorie;1;protectionist party;0.534557700157166;5204;0.375036031007767
Australia;361906;12;victoria;corangamite;1;protectionist party;0.612953245639801;5237;0.307732999324799
Australia;361906;12;victoria;yarra;1;independent labor;0.501716613769531;358;0.0243123937398195
Australia;361906;12;new south wales;east sydney;1;australian labor party;0.489724516868591;5936;0.450892508029938
Australia;361906;12;victoria;wimmera;1;anti-socialist party;0.570209741592407;10055;0.130457445979118
Australia;361906;12;tasmania;wilmot;1;anti-socialist party;0.537063241004944;3935;0.451883316040039
Australia;361906;12;victoria;mernda;1;anti-socialist party;0.522661089897156;3753;0.257849544286728
Australia;361906;12;new south wales;werriwa;1;australian labor party;0.57232141494751;7316;0.517617106437683
Australia;361906;12;victoria;echuca;1;protectionist party;0.552884757518768;7624;0.498952865600586
Australia;361906;12;tasmania;bass;1;anti-socialist party;0.521692514419556;3522;0.376765072345734
Australia;361906;12;queensland;darling downs;1;australian labor party;0.377805262804031;3991;0.34913831949234
Australia;361906;12;new south wales;riverina;1;protectionist party;0.518603265285492;6662;0.540746748447418
Australia;361906;12;new south wales;lang;1;australian labor party;0.563372015953064;4677;0.295731902122498
Australia;361906;12;victoria;kooyong;1;protectionist party;0.627541184425354;7093;0.346524000167847
Australia;361906;12;victoria;melbourne;1;australian labor party;0.510371685028076;9228;0.603768646717072
Australia;361906;12;victoria;wannon;1;anti-socialist party;0.63815301656723;8179;0.471956133842468
Australia;361906;12;new south wales;cowper;1;independent;0.416817486286163;1316;0.118441186845303
Australia;361906;12;victoria;melbourne;1;anti-socialist party;0.510371685028076;6056;0.396231353282928
Australia;361906;12;new south wales;wentworth;1;anti-socialist party;0.528140366077423;10505;0.732004761695862
Australia;361906;12;victoria;bendigo;1;anti-socialist party;0.590662479400635;9617;0.517432451248169
Australia;361906;12;queensland;capricornia;1;australian labor party;0.524637460708618;6304;0.444068759679794
Australia;361906;12;victoria;maribyrnong;1;protectionist party;0.608683943748474;11109;0.569225251674652
Australia;361906;12;victoria;batman;1;protectionist party;0.488362222909927;7098;0.5
Australia;361906;12;queensland;herbert;1;australian labor party;0.507580757141113;8151;0.529079556465149
Australia;361906;12;victoria;corangamite;1;anti-socialist party;0.612953245639801;7475;0.43924081325531
Australia;361906;12;new south wales;richmond;1;protectionist party;0.315287858247757;6042;0.763746678829193
Australia;361906;12;victoria;grampians;1;anti-socialist party;0.504998922348022;7598;0.558224976062775
Australia;361906;12;new south wales;west sydney;1;australian labor party;0.501441717147827;7561;0.555261790752411
Australia;361906;12;new south wales;dalley;1;anti-socialist party;0.638565421104431;9863;0.527066767215729
Australia;361906;12;new south wales;barrier;1;anti-socialist party;0.311238288879395;1919;0.255152225494385
Australia;361906;12;new south wales;gwydir;1;anti-socialist party;0.535863995552063;6246;0.467375040054321
Australia;361906;12;south australia;boothby;1;australian labor party;;;
Australia;361906;12;victoria;fawkner;1;protectionist party;0.573195099830627;1360;0.0673500746488571
Australia;361906;12;new south wales;werriwa;1;anti-socialist party;0.57232141494751;6818;0.482382893562317
Australia;361906;12;tasmania;denison;1;independent protectionist;0.59975928068161;434;0.0392015166580677
Australia;361906;12;western australia;swan;1;western australian party;0.449724972248077;8418;0.662313163280487
Australia;361906;12;new south wales;illawarra;1;australian labor party;0.59648323059082;5528;0.362396746873856
Australia;361906;12;tasmania;denison;1;anti-socialist party;0.59975928068161;6473;0.584680676460266
Australia;361906;12;tasmania;denison;1;australian labor party;0.59975928068161;4165;0.37620809674263
Australia;361906;12;queensland;capricornia;1;anti-socialist party;0.524637460708618;7892;0.555931270122528
Australia;361906;12;south australia;grey;1;australian labor party;;;
Australia;361906;12;new south wales;newcastle;1;australian labor party;0.61276251077652;11952;0.672026991844177
Australia;361906;12;new south wales;robertson;1;anti-socialist party;0.496158540248871;7199;0.569541156291962
Australia;361906;12;new south wales;hunter;1;australian labor party;0.513533651828766;6617;0.491604745388031
Australia;361906;12;western australia;perth;1;australian labor party;0.299722671508789;4892;0.527382493019104
Australia;361906;12;victoria;indi;1;anti-socialist party;0.550497651100159;6801;0.443553119897842
Australia;361906;12;victoria;batman;1;independent labor;0.488362222909927;151;0.0106367990374565
Australia;361906;12;victoria;balaclava;1;independent free trade;0.539922297000885;5651;0.339256763458252
Australia;361906;12;queensland;wide bay;1;australian labor party;0.526821732521057;8118;0.544759094715118
Australia;361906;12;victoria;corangamite;1;australian labor party;0.612953245639801;4306;0.253026217222214
Australia;361906;12;new south wales;macquarie;1;australian labor party;0.587220668792725;7121;0.513003408908844
Australia;361906;12;new south wales;cowper;1;anti-socialist party;0.416817486286163;4602;0.414184153079987
Australia;361906;12;victoria;wimmera;1;anti-socialist party;0.570209741592407;10055;0.515508949756622
Australia;361906;12;new south wales;new england;1;australian labor party;0.546398043632507;7631;0.518058359622955
Australia;361906;12;victoria;indi;1;australian labor party;0.550497651100159;5986;0.390399783849716
Australia;361906;12;new south wales;west sydney;1;anti-socialist party;0.501441717147827;6056;0.444738209247589
Australia;361906;12;new south wales;darling;1;anti-socialist party;0.438728839159012;4626;0.421234756708145
Australia;361906;12;victoria;gippsland;1;anti-socialist party;0.55221688747406;7728;0.496881633996964
Australia;361906;12;new south wales;illawarra;1;anti-socialist party;0.59648323059082;9726;0.637603223323822
Australia;361906;12;victoria;mernda;1;protectionist party;0.522661089897156;5306;0.36454826593399
Australia;361906;12;new south wales;eden-monaro;1;anti-socialist party;0.526026368141174;3789;0.321974843740463
Australia;361906;12;victoria;melbourne ports;1;independent anti socialist;0.55930358171463;802;0.0478463172912598
Australia;361906;12;victoria;mernda;1;independent protectionist;0.522661089897156;1534;0.105393335223198
Australia;361906;12;victoria;flinders;1;anti-socialist party;0.543015658855438;7621;0.5147585272789
Australia;361906;12;victoria;yarra;1;independent protectionist;0.501716613769531;5776;0.392258077859879
Australia;361906;12;tasmania;franklin;1;anti-socialist party;;;
