Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Belize;842008;2;;Cayo South;1;National Belizean Alliance;9,52E+11;159;0.0353883802890778
Belize;842008;2;;Cayo South;1;United Democratic Party;9,52E+11;2379;0.529490292072296
Belize;842008;2;;Queen's Square;1;United Democratic Party;21874666214;2089;0.761020064353943
Belize;842008;2;;Pickstock;1;United Democratic Party;4,01E+11;1336;0.57094019651413
Belize;842008;2;;Stann Creek West;1;Vision Inspired by the People;4,23E+11;45;0.00798438582569361
Belize;842008;2;;Toledo East;1;United Democratic Party;4,21E+11;2405;0.549212157726288
Belize;842008;2;;Orange Walk North;1;United Democratic Party;8,46E+11;3087;0.571455001831055
Belize;842008;2;;Port Layola;1;Vision Inspired by the People;13145446777;122;0.0464761890470982
Belize;842008;2;;Belmopan;1;Vision Inspired by the People;4,75E+11;359;0.0795832425355911
Belize;842008;2;;Cayo North East;1;People’s United Party;6,39E+11;1499;0.416157692670822
Belize;842008;2;;Toledo East;1;Independent;4,21E+11;35;0.0079926922917366
Belize;842008;2;;Pickstock;1;People’s United Party;4,01E+11;1004;0.429059833288193
Belize;842008;2;;Albert;1;United Democratic Party;8,25E+11;849;0.363753199577332
Belize;842008;2;;Cayo West;1;People’s United Party;5,51E+11;1652;0.370154619216919
Belize;842008;2;;Lake Independence;1;People’s United Party;17467021942;1998;0.541610181331635
Belize;842008;2;;Collet;1;Vision Inspired by the People;1,95E+11;77;0.0278884470462799
Belize;842008;2;;Belmopan;1;People’s United Party;4,75E+11;1613;0.357570379972458
Belize;842008;2;;Orange Walk South;1;People’s United Party;1,52E+11;2377;0.477309226989746
Belize;842008;2;;Toledo East;1;People’s National Party;4,21E+11;299;0.068280428647995
Belize;842008;2;;Cayo Central;1;People’s United Party;4,08E+11;1596;0.341463416814804
Belize;842008;2;;Freetown;1;People’s United Party;8,47E+11;1369;0.499452739953995
Belize;842008;2;;Toledo West;1;People’s National Party;85589885712;15;0.00329742790199816
Belize;842008;2;;Freetown;1;United Democratic Party;8,47E+11;1353;0.493615478277206
Belize;842008;2;;Lake Independence;1;National Reform Party;17467021942;36;0.00975874252617359
Belize;842008;2;;Belize Rural Central;1;Vision Inspired by the People;1,22E+11;36;0.00946621131151915
Belize;842008;2;;Cayo North;1;United Democratic Party;9,73E+11;2540;0.631055891513824
Belize;842008;2;;Orange Walk South;1;National Reform Party;1,52E+11;41;0.00823293160647154
Belize;842008;2;;Corozal South East;1;United Democratic Party;9,33E+11;2436;0.498363345861435
Belize;842008;2;;Dangriga;1;Vision Inspired by the People;2,18E+11;27;0.00732302665710449
Belize;842008;2;;Orange Walk East;1;United Democratic Party;1,50E+11;2481;0.541112303733826
Belize;842008;2;;Cayo Central;1;National Reform Party;4,08E+11;138;0.0295250322669744
Belize;842008;2;;Mesopotamia;1;United Democratic Party;2,15E+11;1653;0.776420831680298
Belize;842008;2;;Corozal South West;1;People’s United Party;6,81E+11;1813;0.416685819625854
Belize;842008;2;;Orange Walk South;1;United Democratic Party;1,52E+11;2529;0.507831335067749
Belize;842008;2;;Cayo South;1;Vision Inspired by the People;9,52E+11;96;0.0213665701448917
Belize;842008;2;;Orange Walk South;1;National Belizean Alliance;1,52E+11;33;0.00662650587037206
Belize;842008;2;;Orange Walk East;1;National Reform Party;1,50E+11;91;0.0198473278433084
Belize;842008;2;;Orange Walk Central;1;United Democratic Party;1,30E+11;2252;0.461759269237518
Belize;842008;2;;Port Layola;1;United Democratic Party;13145446777;1949;0.742476165294647
Belize;842008;2;;Belize Rural South;1;United Democratic Party;4,88E+11;2488;0.621223449707031
Belize;842008;2;;Cayo Central;1;Independent;4,08E+11;21;0.00449293944984674
Belize;842008;2;;Toledo East;1;People’s United Party;4,21E+11;1640;0.374514728784561
Belize;842008;2;;Belize Rural North;1;People’s United Party;5,44E+11;1336;0.355887055397034
Belize;842008;2;;Belize Rural Central;1;Independent;1,22E+11;16;0.00420720502734184
Belize;842008;2;;Belize Rural North;1;United Democratic Party;5,44E+11;2418;0.644112944602966
Belize;842008;2;;Fort George;1;United Democratic Party;2,79E+11;928;0.419150859117508
Belize;842008;2;;Caribbean Shores;1;United Democratic Party;8,82E+11;2195;0.659357190132141
Belize;842008;2;;Belize Rural Central;1;United Democratic Party;1,22E+11;1963;0.516171455383301
Belize;842008;2;;Port Layola;1;People’s United Party;13145446777;554;0.211047619581223
Belize;842008;2;;Albert;1;People’s United Party;8,25E+11;1485;0.636246800422668
Belize;842008;2;;Queen's Square;1;People’s United Party;21874666214;646;0.235336974263191
Belize;842008;2;;Lake Independence;1;Vision Inspired by the People;17467021942;36;0.00975874252617359
Belize;842008;2;;Orange Walk Central;1;National Reform Party;1,30E+11;63;0.0129177775233984
Belize;842008;2;;Cayo North;1;People’s United Party;9,73E+11;1385;0.344099372625351
Belize;842008;2;;Cayo West;1;United Democratic Party;5,51E+11;2771;0.62088280916214
Belize;842008;2;;Corozal North;1;People’s United Party;4,36E+11;2076;0.450716465711594
Belize;842008;2;;Fort George;1;People’s United Party;2,79E+11;1286;0.580849170684814
Belize;842008;2;;Stann Creek West;1;People’s United Party;4,23E+11;2381;0.422462731599808
Belize;842008;2;;Corozal South East;1;People’s United Party;9,33E+11;2452;0.501636683940887
Belize;842012;3;;Orange Walk North;1;People’s United Party;5,29E+11;2357;0.409059345722198
Belize;842012;3;;Cayo Central;1;United Democratic Party;4,07E+11;2522;0.504400014877319
Belize;842012;3;;Belmopan;1;People’s United Party;1,80E+11;2557;0.459726721048355
Belize;842012;3;;Toledo East;1;People’s United Party;8,16E+11;2417;0.506072044372559
Belize;842012;3;;Caribbean Shores;1;People’s United Party;2,21E+11;1325;0.398376435041428
Belize;842012;3;;Fort George;1;People’s United Party;5,34E+11;1202;0.627021372318268
Belize;842012;3;;Cayo West;1;United Democratic Party;2,17E+11;3079;0.638266980648041
Belize;842012;3;;Mesopotamia;1;United Democratic Party;86228370667;1841;0.828905880451202
Belize;842012;3;;Belmopan;1;People’s National Party;1,80E+11;230;0.041352029889822
Belize;842012;3;;Albert;1;People’s United Party;81772327423;807;0.438348710536957
Belize;842012;3;;Orange Walk South;1;United Democratic Party;1,44E+11;2605;0.467432260513306
Belize;842012;3;;Collet;1;United Democratic Party;3,10E+11;1949;0.647723495960236
Belize;842012;3;;Cayo North East;1;United Democratic Party;2,97E+11;2051;0.502080798149109
Belize;842012;3;;Port Loyola;1;United Democratic Party;2,51E+11;1789;0.643756747245789
Belize;842012;3;;Orange Walk South;1;People’s United Party;1,44E+11;2968;0.532567739486694
Belize;842012;3;;Belize Rural Central;1;People’s National Party;6,55E+11;74;0.0190721657127142
Belize;842012;3;;Toledo West;1;People’s United Party;2,15E+11;3165;0.626484572887421
Belize;842012;3;;Cayo North;1;People’s United Party;9,82E+11;2382;0.52259761095047
Belize;842012;3;;Toledo East;1;People’s National Party;8,16E+11;282;0.0590452253818512
Belize;842012;3;;Stann Creek West;1;United Democratic Party;6,24E+11;2698;0.442512720823288
Belize;842012;3;;Corozal South West;1;United Democratic Party;5,77E+11;2120;0.455228686332703
Belize;842012;3;;Dangriga;1;United Democratic Party;3,74E+11;1699;0.450424164533615
Belize;842012;3;;Belize Rural Central;1;People’s United Party;6,55E+11;2005;0.516752600669861
Belize;842012;3;;Corozal South East;1;United Democratic Party;6,47E+11;2587;0.463122099637985
Belize;842012;3;;Belize Rural North;1;People’s National Party;9,66E+11;49;0.0131016038358212
Belize;842012;3;;Belize Rural North;1;United Democratic Party;9,66E+11;2103;0.562299489974976
Belize;842012;3;;Corozal South West;1;People’s United Party;5,77E+11;2153;0.462314784526825
Belize;842012;3;;Belize Rural South;1;People’s United Party;3,94E+11;2026;0.416786670684814
Belize;842012;3;;Port Loyola;1;People’s United Party;2,51E+11;990;0.356243252754211
Belize;842012;3;;Corozal Bay;1;Vision Inspired by the People;8,71E+11;50;0.0109122656285763
Belize;842012;3;;Pickstock;1;People’s United Party;2,72E+11;956;0.479438304901123
Belize;842012;3;;Belize Rural North;1;People’s United Party;9,66E+11;1588;0.424598932266235
Belize;842012;3;;Cayo South;1;United Democratic Party;9,74E+11;2109;0.408720940351486
Belize;842012;3;;Toledo West;1;United Democratic Party;2,15E+11;1858;0.367775142192841
Belize;842012;3;;Collet;1;People’s United Party;3,10E+11;1060;0.352276504039764
Belize;842012;3;;Cayo South;1;People’s United Party;9,74E+11;3051;0.591279089450836
Belize;842012;3;;Orange Walk Central;1;United Democratic Party;7,33E+11;2156;0.414774924516678
Belize;842012;3;;Orange Walk North;1;United Democratic Party;5,29E+11;3405;0.590940654277802
Belize;842012;3;;Pickstock;1;United Democratic Party;2,72E+11;1038;0.520561695098877
Belize;842012;3;;Belize Rural South;1;Vision Inspired by the People;3,94E+11;332;0.0682987049221992
Belize;842012;3;;Stann Creek West;1;People’s United Party;6,24E+11;3272;0.536657392978668
Belize;842012;3;;Lake Independence;1;People’s United Party;2,67E+11;1372;0.437081873416901
Belize;842012;3;;Fort George;1;United Democratic Party;5,34E+11;715;0.37297859787941
Belize;842012;3;;Corozal South East;1;People’s United Party;6,47E+11;2999;0.536877930164337
Belize;842012;3;;Cayo West;1;People’s United Party;2,17E+11;1745;0.361732989549637
Belize;842012;3;;Corozal Bay;1;People’s United Party;8,71E+11;2192;0.478393703699112
Belize;842012;3;;Belize Rural South;1;United Democratic Party;3,94E+11;2479;0.509977400302887
Belize;842012;3;;Stann Creek West;1;People’s National Party;6,24E+11;127;0.0208299160003662
Belize;842012;3;;Cayo North East;1;People’s United Party;2,97E+11;2034;0.497919201850891
Belize;842012;3;;Cayo Central;1;People’s United Party;4,07E+11;2478;0.495599985122681
Belize;842012;3;;Cayo North;1;United Democratic Party;9,82E+11;1985;0.435498028993607
Belize;842012;3;;Dangriga;1;People’s United Party;3,74E+11;2036;0.539766728878021
Belize;842012;3;;Orange Walk East;1;United Democratic Party;83538532257;2496;0.474795520305634
Belize;842012;3;;Dangriga;1;People’s National Party;3,74E+11;37;0.00980911962687969
Belize;842012;3;;Lake Independence;1;United Democratic Party;2,67E+11;1544;0.491876393556595
Belize;842012;3;;Corozal Bay;1;United Democratic Party;8,71E+11;2340;0.510694026947021
Belize;842012;3;;Freetown;1;United Democratic Party;9,83E+11;1408;0.474713414907455
Belize;842012;3;;Caribbean Shores;1;United Democratic Party;2,21E+11;2001;0.601623594760895
Belize;842012;3;;Belize Rural Central;1;United Democratic Party;6,55E+11;1801;0.464175254106522
Belize;842012;3;;Toledo West;1;People’s National Party;2,15E+11;29;0.00574030075222254
Belize;842012;3;;Belize Rural South;1;Independent;3,94E+11;24;0.00493725575506687
Belize;842012;3;;Toledo East;1;United Democratic Party;8,16E+11;2077;0.434882760047913
Belize;842012;3;;Freetown;1;People’s United Party;9,83E+11;1558;0.525286555290222
Belize;842012;3;;Cayo North;1;Independent;9,82E+11;191;0.0419043451547623
Belize;842012;3;;Corozal North;1;People’s United Party;5,68E+11;2464;0.479657381772995
Belize;842012;3;;Queen's Square;1;People’s United Party;7,58E+11;490;0.193752467632294
Belize;842012;3;;Orange Walk East;1;People’s United Party;83538532257;2761;0.525204479694366
Belize;842012;3;;Orange Walk Central;1;People’s United Party;7,33E+11;3042;0.585225105285645
Belize;842012;3;;Albert;1;United Democratic Party;81772327423;1034;0.561651289463043
Belize;842012;3;;Corozal North;1;United Democratic Party;5,68E+11;2673;0.520342588424683
Belize;842012;3;;Lake Independence;1;Independent;2,67E+11;223;0.0710417330265045
Belize;842012;3;;Mesopotamia;1;People’s United Party;86228370667;380;0.171094104647636
Belize;842012;3;;Belmopan;1;United Democratic Party;1,80E+11;2775;0.498921245336533
Belize;842012;3;;Queen's Square;1;United Democratic Party;7,58E+11;2039;0.806247532367706
Belize;842012;3;;Corozal South West;1;Independent;5,77E+11;384;0.0824565142393112
British Virgin Islands;922003;6;;1;1;National Democratic Party;9,76E+11;223;
British Virgin Islands;922003;6;;5;1;Independent;27832508087;57;
British Virgin Islands;922003;6;;At-Large;4;Virgin Islands Party;1,02E+11;3274;
British Virgin Islands;922003;6;;2;1;National Democratic Party;4,93E+11;507;
British Virgin Islands;922003;6;;At-Large;4;Independent;1,02E+11;172;
British Virgin Islands;922003;6;;1;1;Virgin Islands Party;9,76E+11;558;
British Virgin Islands;922003;6;;At-Large;4;National Democratic Party;1,02E+11;4300;
British Virgin Islands;922003;6;;At-Large;4;Virgin Islands Party;1,02E+11;2766;
British Virgin Islands;922003;6;;3;1;National Democratic Party;8,70E+11;325;
British Virgin Islands;922003;6;;At-Large;4;Independent;1,02E+11;220;
British Virgin Islands;922003;6;;6;1;Independent;6,82E+11;30;
British Virgin Islands;922003;6;;6;1;Virgin Islands Party;6,82E+11;489;
British Virgin Islands;922003;6;;7;1;National Democratic Party;5,14E+11;452;
British Virgin Islands;922003;6;;At-Large;4;Independent;1,02E+11;142;
British Virgin Islands;922003;6;;8;1;Virgin Islands Party;2,08E+11;320;
British Virgin Islands;922003;6;;At-Large;4;National Democratic Party;1,02E+11;4515;
British Virgin Islands;922003;6;;At-Large;4;Independent;1,02E+11;45;
British Virgin Islands;922003;6;;At-Large;4;National Democratic Party;1,02E+11;4165;
British Virgin Islands;922003;6;;9;1;Virgin Islands Party;8,09E+11;596;
British Virgin Islands;922003;6;;At-Large;4;National Democratic Party;1,02E+11;3315;
British Virgin Islands;922003;6;;4;1;Virgin Islands Party;7,88E+11;511;
British Virgin Islands;922003;6;;5;1;Virgin Islands Party;27832508087;359;
British Virgin Islands;922003;6;;At-Large;4;Virgin Islands Party;1,02E+11;3128;
British Virgin Islands;922003;6;;At-Large;4;Independent;1,02E+11;590;
British Virgin Islands;922003;6;;9;1;National Democratic Party;8,09E+11;370;
British Virgin Islands;922003;6;;6;1;National Democratic Party;6,82E+11;356;
British Virgin Islands;922003;6;;2;1;Virgin Islands Party;4,93E+11;230;
British Virgin Islands;922003;6;;At-Large;4;Virgin Islands Party;1,02E+11;3157;
British Virgin Islands;922003;6;;3;1;Virgin Islands Party;8,70E+11;473;
British Virgin Islands;922003;6;;8;1;National Democratic Party;2,08E+11;458;
British Virgin Islands;922003;6;;7;1;Virgin Islands Party;5,14E+11;263;
British Virgin Islands;922003;6;;4;1;National Democratic Party;7,88E+11;337;
British Virgin Islands;922003;6;;5;1;National Democratic Party;27832508087;362;
British Virgin Islands;922007;8;;1;1;National Democratic Party;45446395874;205;
British Virgin Islands;922007;8;;At-Large;4;Independent;;174;
British Virgin Islands;922007;8;;5;1;Independent;1,85E+11;56;
British Virgin Islands;922007;8;;2;1;National Democratic Party;1,80E+11;139;
British Virgin Islands;922007;8;;2;1;Independent;1,80E+11;484;
British Virgin Islands;922007;8;;At-Large;4;National Democratic Party;;3404;
British Virgin Islands;922007;8;;8;1;National Democratic Party;8,00E+11;387;
British Virgin Islands;922007;8;;8;1;Independent;8,00E+11;8;
British Virgin Islands;922007;8;;9;1;Independent;6,72E+11;46;
British Virgin Islands;922007;8;;9;1;Virgin Islands Party;6,72E+11;476;
British Virgin Islands;922007;8;;At-Large;4;National Democratic Party;;3549;
British Virgin Islands;922007;8;;7;1;National Democratic Party;7,80E+11;351;
British Virgin Islands;922007;8;;5;1;Virgin Islands Party;1,85E+11;422;
British Virgin Islands;922007;8;;At-Large;4;Virgin Islands Party;;3531;
British Virgin Islands;922007;8;;9;1;National Democratic Party;6,72E+11;467;
British Virgin Islands;922007;8;;At-Large;4;Virgin Islands Party;;3721;
British Virgin Islands;922007;8;;4;1;Independent People's Movement;8,97E+11;15;
British Virgin Islands;922007;8;;At-Large;4;National Democratic Party;;3433;
British Virgin Islands;922007;8;;6;1;Virgin Islands Party;4,99E+11;588;
British Virgin Islands;922007;8;;1;1;Virgin Islands Party;45446395874;611;
British Virgin Islands;922007;8;;3;1;Virgin Islands Party;8,30E+11;590;
British Virgin Islands;922007;8;;7;1;Virgin Islands Party;7,80E+11;298;
British Virgin Islands;922007;8;;5;1;Independent;1,85E+11;31;
British Virgin Islands;922007;8;;3;1;National Democratic Party;8,30E+11;240;
British Virgin Islands;922007;8;;At-Large;4;Virgin Islands Party;;3626;
British Virgin Islands;922007;8;;At-Large;4;Independent;;250;
British Virgin Islands;922007;8;;At-Large;4;Independent;;100;
British Virgin Islands;922007;8;;6;1;National Democratic Party;4,99E+11;252;
British Virgin Islands;922007;8;;At-Large;4;Independent;;326;
British Virgin Islands;922007;8;;At-Large;4;National Democratic Party;;3063;
British Virgin Islands;922007;8;;5;1;National Democratic Party;1,85E+11;394;
British Virgin Islands;922007;8;;8;1;Virgin Islands Party;8,00E+11;453;
British Virgin Islands;922007;8;;4;1;Virgin Islands Party;8,97E+11;400;
British Virgin Islands;922007;8;;4;1;National Democratic Party;8,97E+11;373;
British Virgin Islands;922007;8;;At-Large;4;Virgin Islands Party;;3599;
British Virgin Islands;922011;11;;7;1;National Democratic Party;;535;
British Virgin Islands;922011;11;;At-Large;4;People’s Patriotic Alliance;;332;
British Virgin Islands;922011;11;;2;1;National Democratic Party;;339;
British Virgin Islands;922011;11;;At-Large;4;Virgin Islands Party;;3764;
British Virgin Islands;922011;11;;3;1;National Democratic Party;;557;
British Virgin Islands;922011;11;;2;1;Independent;;7;
British Virgin Islands;922011;11;;At-Large;4;Independent;;476;
British Virgin Islands;922011;11;;8;1;National Democratic Party;;524;
British Virgin Islands;922011;11;;7;1;Virgin Islands Party;;159;
British Virgin Islands;922011;11;;6;1;Virgin Islands Party;;385;
British Virgin Islands;922011;11;;4;1;Virgin Islands Party;;209;
British Virgin Islands;922011;11;;9;1;Independent;;11;
British Virgin Islands;922011;11;;3;1;Virgin Islands Party;;613;
British Virgin Islands;922011;11;;5;1;National Democratic Party;;727;
British Virgin Islands;922011;11;;At-Large;4;Independent;;122;
British Virgin Islands;922011;11;;9;1;Independent;;11;
British Virgin Islands;922011;11;;8;1;Independent;;112;
British Virgin Islands;922011;11;;4;1;National Democratic Party;;661;
British Virgin Islands;922011;11;;At-Large;4;Virgin Islands Party;;2958;
British Virgin Islands;922011;11;;5;1;Virgin Islands Party;;596;
British Virgin Islands;922011;11;;7;1;Independent;;72;
British Virgin Islands;922011;11;;9;1;Independent;;20;
British Virgin Islands;922011;11;;2;1;Independent;;38;
British Virgin Islands;922011;11;;At-Large;4;Virgin Islands Party;;3335;
British Virgin Islands;922011;11;;At-Large;4;Virgin Islands Party;;2960;
British Virgin Islands;922011;11;;9;1;Virgin Islands Party;;565;
British Virgin Islands;922011;11;;At-Large;4;Independent;;81;
British Virgin Islands;922011;11;;1;1;Virgin Islands Party;;611;
British Virgin Islands;922011;11;;8;1;Independent;;30;
British Virgin Islands;922011;11;;At-Large;4;Independent;;99;
British Virgin Islands;922011;11;;4;1;Independent;;95;
British Virgin Islands;922011;11;;At-Large;4;National Democratic Party;;4605;
British Virgin Islands;922011;11;;At-Large;4;National Democratic Party;;4475;
British Virgin Islands;922011;11;;6;1;National Democratic Party;;612;
British Virgin Islands;922011;11;;9;1;National Democratic Party;;537;
British Virgin Islands;922011;11;;8;1;Virgin Islands Party;;423;
British Virgin Islands;922011;11;;1;1;Independent;;317;
British Virgin Islands;922011;11;;2;1;Virgin Islands Party;;423;
British Virgin Islands;922011;11;;At-Large;4;National Democratic Party;;5081;
British Virgin Islands;922011;11;;At-Large;4;National Democratic Party;;4205;
British Virgin Islands;922011;11;;At-Large;4;People’s Patriotic Alliance;;785;
British Virgin Islands;922011;11;;At-Large;4;People’s Patriotic Alliance;;889;
British Virgin Islands;922011;11;;At-Large;4;People’s Patriotic Alliance;;198;
Cayman Islands;1362005;5;;East End;1;Independent;;188;
Cayman Islands;1362005;5;;Cayman Brac and Little Cayman;2;Independent;;57;
Cayman Islands;1362005;5;;George Town;4;United Democratic Party;;2801;
Cayman Islands;1362005;5;;North Side;1;United Democratic Party;;152;
Cayman Islands;1362005;5;;Cayman Brac and Little Cayman;2;United Democratic Party;;709;
Cayman Islands;1362005;5;;George Town;4;United Democratic Party;;2801;
Cayman Islands;1362005;5;;West Bay;4;United Democratic Party;;5639;
Cayman Islands;1362005;5;;George Town;4;People’s Democratic Alliance;;2133;
Cayman Islands;1362005;5;;West Bay;4;Independent;;58;
Cayman Islands;1362005;5;;George Town;4;People’s Progressive Movement;;8628;
Cayman Islands;1362005;5;;George Town;4;People’s Democratic Alliance;;2133;
Cayman Islands;1362005;5;;Bodden Town;3;United Democratic Party;;2186;
Cayman Islands;1362005;5;;Cayman Brac and Little Cayman;2;Independent;;380;
Cayman Islands;1362005;5;;West Bay;4;Independent;;964;
Cayman Islands;1362005;5;;Cayman Brac and Little Cayman;2;United Democratic Party;;709;
Cayman Islands;1362005;5;;George Town;4;People’s Progressive Movement;;8628;
Cayman Islands;1362005;5;;West Bay;4;Independent;;82;
Cayman Islands;1362005;5;;George Town;4;People’s Democratic Alliance;;2133;
Cayman Islands;1362005;5;;Bodden Town;3;Independent;;221;
Cayman Islands;1362005;5;;Cayman Brac and Little Cayman;2;Independent;;61;
Cayman Islands;1362005;5;;West Bay;4;West Bay Alliance;;3449;
Cayman Islands;1362005;5;;North Side;1;People’s Progressive Movement;;278;
Cayman Islands;1362005;5;;Cayman Brac and Little Cayman;2;Independent;;32;
Cayman Islands;1362005;5;;West Bay;4;Independent;;150;
Cayman Islands;1362005;5;;George Town;4;People’s Democratic Alliance;;2133;
Cayman Islands;1362005;5;;West Bay;4;West Bay Alliance;;3449;
Cayman Islands;1362005;5;;Bodden Town;3;United Democratic Party;;2186;
Cayman Islands;1362005;5;;West Bay;4;United Democratic Party;;5639;
Cayman Islands;1362005;5;;West Bay;4;West Bay Alliance;;3449;
Cayman Islands;1362005;5;;George Town;4;United Democratic Party;;2801;
Cayman Islands;1362005;5;;Bodden Town;3;People’s Progressive Movement;;3949;
Cayman Islands;1362005;5;;West Bay;4;United Democratic Party;;5639;
Cayman Islands;1362005;5;;West Bay;4;United Democratic Party;;5639;
Cayman Islands;1362005;5;;Bodden Town;3;Independent;;131;
Cayman Islands;1362005;5;;George Town;4;United Democratic Party;;2801;
Cayman Islands;1362005;5;;George Town;4;People’s Progressive Movement;;8628;
Cayman Islands;1362005;5;;George Town;4;People’s Progressive Movement;;8628;
Cayman Islands;1362005;5;;George Town;4;Independent;;613;
Cayman Islands;1362005;5;;Bodden Town;3;United Democratic Party;;2186;
Cayman Islands;1362005;5;;Cayman Brac and Little Cayman;2;Independent;;137;
Cayman Islands;1362005;5;;Bodden Town;3;People’s Progressive Movement;;3949;
Cayman Islands;1362005;5;;North Side;1;Independent;;63;
Cayman Islands;1362005;5;;Bodden Town;3;People’s Progressive Movement;;3949;
Cayman Islands;1362005;5;;West Bay;4;West Bay Alliance;;3449;
Cayman Islands;1362005;5;;East End;1;People’s Progressive Movement;;344;
Cayman Islands;1362009;5;;Bodden Town;3;United Democratic Party;;2483;0.882060408592224
Cayman Islands;1362009;5;;West Bay;4;Independent;;875;0.291084498167038
Cayman Islands;1362009;5;;George Town;4;Independent;;981;0.214473113417625
Cayman Islands;1362009;5;;West Bay;4;Independent;;741;0.246506989002228
Cayman Islands;1362009;5;;West Bay;4;United Democratic Party;;7653;2.54590821266174
Cayman Islands;1362009;5;;Cayman Brac and Little Cayman;2;Independent;;300;0.374531835317612
Cayman Islands;1362009;5;;George Town;4;Independent;;808;0.176650628447533
Cayman Islands;1362009;5;;Bodden Town;3;People’s Progressive Movement;;3318;1.17868566513062
Cayman Islands;1362009;5;;Bodden Town;3;Independent;;546;0.193960919976234
Cayman Islands;1362009;5;;George Town;4;People’s Progressive Movement;;7365;1.61018800735474
Cayman Islands;1362009;5;;George Town;4;United Democratic Party;;7026;1.5360734462738
Cayman Islands;1362009;5;;Cayman Brac and Little Cayman;2;Independent;;80;0.0998751595616341
Cayman Islands;1362009;5;;North Side;1;People’s Progressive Movement;;185;0.387840658426285
Cayman Islands;1362009;5;;North Side;1;Independent;;253;0.530398309230804
Cayman Islands;1362009;5;;Bodden Town;3;People’s Progressive Movement;;3318;1.17868566513062
Cayman Islands;1362009;5;;Bodden Town;3;People’s Progressive Movement;;3318;1.17868566513062
Cayman Islands;1362009;5;;Cayman Brac and Little Cayman;2;People’s Progressive Movement;;473;0.590511858463287
Cayman Islands;1362009;5;;George Town;4;United Democratic Party;;7026;1.5360734462738
Cayman Islands;1362009;5;;West Bay;4;United Democratic Party;;7653;2.54590821266174
Cayman Islands;1362009;5;;Cayman Brac and Little Cayman;2;United Democratic Party;;467;0.583021223545074
Cayman Islands;1362009;5;;George Town;4;Independent;;510;0.111499778926373
Cayman Islands;1362009;5;;Bodden Town;3;United Democratic Party;;2483;0.882060408592224
Cayman Islands;1362009;5;;East End;1;People’s Progressive Movement;;304;0.596078455448151
Cayman Islands;1362009;5;;George Town;4;People’s Progressive Movement;;7365;1.61018800735474
Cayman Islands;1362009;5;;George Town;4;Independent;;216;0.047223437577486
Cayman Islands;1362009;5;;George Town;4;United Democratic Party;;7026;1.5360734462738
Cayman Islands;1362009;5;;West Bay;4;United Democratic Party;;7653;2.54590821266174
Cayman Islands;1362009;5;;West Bay;4;United Democratic Party;;7653;2.54590821266174
Cayman Islands;1362009;5;;Bodden Town;3;Independent;;896;0.318294852972031
Cayman Islands;1362009;5;;Bodden Town;3;Independent;;486;0.172646537423134
Cayman Islands;1362009;5;;West Bay;4;Independent;;29;0.00964737217873335
Cayman Islands;1362009;5;;George Town;4;People’s Progressive Movement;;7365;1.61018800735474
Cayman Islands;1362009;5;;West Bay;4;Independent;;627;0.208582833409309
Cayman Islands;1362009;5;;West Bay;4;Independent;;411;0.136726543307304
Cayman Islands;1362009;5;;West Bay;4;Independent;;107;0.0355954766273499
Cayman Islands;1362009;5;;East End;1;Independent;;206;0.403921574354172
Cayman Islands;1362009;5;;George Town;4;United Democratic Party;;7026;1.5360734462738
Cayman Islands;1362009;5;;North Side;1;Independent;;60;0.125786170363426
Cayman Islands;1362009;5;;George Town;4;People’s Progressive Movement;;7365;1.61018800735474
Cayman Islands;1362009;5;;Bodden Town;3;Independent;;113;0.0401420965790749
Cayman Islands;1362009;5;;George Town;4;Independent;;784;0.171403586864471
Cayman Islands;1362009;5;;Bodden Town;3;Independent;;144;0.0511545278131962
Cayman Islands;1362009;5;;West Bay;4;Independent;;1193;0.396872907876968
Grenada;3081951;10;;St. John/St. Mark;1;Action Council;;594;
Grenada;3081951;10;;St. John/St. Mark;1;Independent;;164;
Grenada;3081951;10;;St. David;1;Grenada Mental and Manual Workers Union;;1693;
Grenada;3081951;10;;St. David;1;Independent;;12;
Grenada;3081951;10;;Carriacou;1;Grenada Mental and Manual Workers Union;;1035;
Grenada;3081951;10;;St. John/St. Mark;1;Grenada Mental and Manual Workers Union;;2119;
Grenada;3081951;10;;St. Andrew South;1;Action Council;;242;
Grenada;3081951;10;;St. Andrew South;1;Independent;;638;
Grenada;3081951;10;;St. George's Town;1;Action Council;;1118;
Grenada;3081951;10;;St. George's Town;1;Grenada Mental and Manual Workers Union;;871;
Grenada;3081951;10;;St. George Parish;1;Action Council;;778;
Grenada;3081951;10;;Carriacou;1;Action Council;;1147;
Grenada;3081951;10;;St. Patrick;1;Action Council;;738;
Grenada;3081951;10;;St. George Parish;1;Grenada Mental and Manual Workers Union;;3490;
Grenada;3081951;10;;St. David;1;Action Council;;133;
Grenada;3081951;10;;St. Andrew South;1;Grenada Mental and Manual Workers Union;;1729;
Grenada;3081951;10;;St. Patrick;1;Grenada Mental and Manual Workers Union;;1908;
Grenada;3081951;10;;St. Andrew North;1;Independent;;91;
Grenada;3081951;10;;St. Andrew North;1;Action Council;;425;
Grenada;3081951;10;;St. Andrew North;1;Grenada Mental and Manual Workers Union;;1352;
Grenada;3081951;10;;St. David;1;Independent;;345;
Grenada;3081954;9;;St. Patrick;1;Grenada United Labour Party;;1138;
